ID;Documento;Grupos de Documentos;Conteúdo de Citação;Códigos;Bloco temático;Tema principal
46:02:00;Atraso na dragagem do Rio Paraopeba pode impedir recuperação das condições anteriores ao rompimento da barragem da Vale;Guaicuy;A bióloga explica que o transporte dos sedimentos presentes no fundo de rios e reservatórios depende de fatores como a intensidade e velocidade da água, profundidade do ambiente, entre outros. Nas áreas de menor velocidade das águas, como trechos de remansos ou nos reservatórios, espera-se maior acúmulo e depósito dos rejeitos de minério. Já nas áreas de correnteza mais forte, como na calha central do Rio, prevalecem as partículas maiores, como seixos e cascalhos.??Assim, boa parte dos rejeitos que alcançaram o Rio Paraopeba e se depositaram no reservatório da Usina Hidrelétrica de Retiro Baixo foram retidos também pela barreira física da barragem. “Com o tempo, todo esse material será transportado progressivamente Rio abaixo, sobretudo nos períodos chuvosos, quando a vazão do Rio é maior. A deposição dessa massa de sedimentos e rejeitos pode impactar as espécies presentes, impedindo que as características e biodiversidade do cenário pré-rompimento sejam de fato restabelecidas”, diz Monica.??Falta de informação?Outro ponto de atenção é a carência de informações e dados para alguns temas ambientais, como a caracterização e qualidade dos sedimentos da calha do Rio Paraopeba e do fundo do reservatório de Retiro Baixo antes do rompimento da barragem. “A qual condição de referência se pretende voltar se não existem dados suficientes para se definir esse padrão desejável?”, questiona Monica. “No próprio Plano de Recuperação Socioambiental há fragilidades na base de dados adotada, como divergência entre os resultados dos estudos da Companhia de Pesquisa de Recursos Minerais (CPRM) e os da Vale, o que impossibilitou o estabelecimento de um baseline (padrão de referência) adequado para os sedimentos de fundo”, completa.??Com a lentidão da dragagem, e considerando a quantidade de rejeito de minério derramado no Rio Paraopeba (cerca de 12 milhões de metros cúbicos), especialistas alertam que os prazos propostos para a recuperação não são realistas, e a limpeza poderia levar até 741 anos, no pior cenário.;1 - Meio Físico: 1.1 - Água e Sedimentos;1 - Meio Físico; 1.1 - Água e Sedimentos
46:03:00;Atraso na dragagem do Rio Paraopeba pode impedir recuperação das condições anteriores ao rompimento da barragem da Vale;Guaicuy;Passados seis anos do rompimento da barragem da Vale em Brumadinho, a recuperação do Rio Paraopeba segue distante, já que as operações de dragagem (remoção mecanizada dos rejeitos de minério) ainda não completaram dois quilômetros do Rio. A última versão do Plano Integrado de Dragagem, apresentado em outubro de 2024, aumentou o prazo e reduziu a meta: agora, prevê a limpeza de três quilômetros do Rio até 2026 e, na atual fase de projetos, de 46 km até 2027.??A dificuldade no cumprimento dos cronogramas de dragagem do Paraopeba deixa muitas dúvidas quanto ao retorno às condições anteriores ao rompimento, que é o objetivo do Plano de Recuperação Socioambiental – Anexo 2.1 do Acordo Judicial de Reparação firmado entre a Vale e o poder público de Minas Gerais em 2021 –, atualmente executado pela Arcadis, empresa contratada pela Vale, conforme definido no Acordo. O texto prevê a retirada dos rejeitos de minério até a Represa de Retiro Baixo, localizada entre os municípios de Curvelo e Pompéu, a 320 km de Brumadinho. Monica Campos, bióloga do Instituto Guaicuy, questiona: “um reservatório que acumulou e continua acumulando esses rejeitos, que ainda não foram retirados, vai ter sua condição pretérita recuperada?”;8 - AJRI: 8.2 - Cronograma e Andamento do AJRI;8 - AJRI; 8.2 - Cronograma e Andamento do AJRI
46:04:00;Atraso na dragagem do Rio Paraopeba pode impedir recuperação das condições anteriores ao rompimento da barragem da Vale;Guaicuy;?Passados seis anos do rompimento da barragem da Vale em Brumadinho, a recuperação do Rio Paraopeba segue distante, já que as operações de dragagem (remoção mecanizada dos rejeitos de minério) ainda não completaram dois quilômetros do Rio. A última versão do Plano Integrado de Dragagem, apresentado em outubro de 2024, aumentou o prazo e reduziu a meta: agora, prevê a limpeza de três quilômetros do Rio até 2026 e, na atual fase de projetos, de 46 km até 2027.??A dificuldade no cumprimento dos cronogramas de dragagem do Paraopeba deixa muitas dúvidas quanto ao retorno às condições anteriores ao rompimento, que é o objetivo do Plano de Recuperação Socioambiental – Anexo 2.1 do Acordo Judicial de Reparação firmado entre a Vale e o poder público de Minas Gerais em 2021 –, atualmente executado pela Arcadis, empresa contratada pela Vale, conforme definido no Acordo. O texto prevê a retirada dos rejeitos de minério até a Represa de Retiro Baixo, localizada entre os municípios de Curvelo e Pompéu, a 320 km de Brumadinho. Monica Campos, bióloga do Instituto Guaicuy, questiona: “um reservatório que acumulou e continua acumulando esses rejeitos, que ainda não foram retirados, vai ter sua condição pretérita recuperada?”??A bióloga explica que o transporte dos sedimentos presentes no fundo de rios e reservatórios depende de fatores como a intensidade e velocidade da água, profundidade do ambiente, entre outros. Nas áreas de menor velocidade das águas, como trechos de remansos ou nos reservatórios, espera-se maior acúmulo e depósito dos rejeitos de minério. Já nas áreas de correnteza mais forte, como na calha central do Rio, prevalecem as partículas maiores, como seixos e cascalhos.??Assim, boa parte dos rejeitos que alcançaram o Rio Paraopeba e se depositaram no reservatório da Usina Hidrelétrica de Retiro Baixo foram retidos também pela barreira física da barragem. “Com o tempo, todo esse material será transportado progressivamente Rio abaixo, sobretudo nos períodos chuvosos, quando a vazão do Rio é maior. A deposição dessa massa de sedimentos e rejeitos pode impactar as espécies presentes, impedindo que as características e biodiversidade do cenário pré-rompimento sejam de fato restabelecidas”, diz Monica.??Falta de informação?Outro ponto de atenção é a carência de informações e dados para alguns temas ambientais, como a caracterização e qualidade dos sedimentos da calha do Rio Paraopeba e do fundo do reservatório de Retiro Baixo antes do rompimento da barragem. “A qual condição de referência se pretende voltar se não existem dados suficientes para se definir esse padrão desejável?”, questiona Monica. “No próprio Plano de Recuperação Socioambiental há fragilidades na base de dados adotada, como divergência entre os resultados dos estudos da Companhia de Pesquisa de Recursos Minerais (CPRM) e os da Vale, o que impossibilitou o estabelecimento de um baseline (padrão de referência) adequado para os sedimentos de fundo”, completa.??Com a lentidão da dragagem, e considerando a quantidade de rejeito de minério derramado no Rio Paraopeba (cerca de 12 milhões de metros cúbicos), especialistas alertam que os prazos propostos para a recuperação não são realistas, e a limpeza poderia levar até 741 anos, no pior cenário.;5 - PRSA: 5.1 - Recuperação Ambiental;5 - PRSA; 5.1 - Recuperação Ambiental
46:05:00;Atraso na dragagem do Rio Paraopeba pode impedir recuperação das condições anteriores ao rompimento da barragem da Vale;Guaicuy;Com a lentidão da dragagem, e considerando a quantidade de rejeito de minério derramado no Rio Paraopeba (cerca de 12 milhões de metros cúbicos), especialistas alertam que os prazos propostos para a recuperação não são realistas, e a limpeza poderia levar até 741 anos, no pior cenário.;8 - AJRI: 8.2 - Cronograma e Andamento do AJRI;8 - AJRI; 8.2 - Cronograma e Andamento do AJRI
46:06:00;Atraso na dragagem do Rio Paraopeba pode impedir recuperação das condições anteriores ao rompimento da barragem da Vale;Guaicuy;Outro ponto de atenção é a carência de informações e dados para alguns temas ambientais, como a caracterização e qualidade dos sedimentos da calha do Rio Paraopeba e do fundo do reservatório de Retiro Baixo antes do rompimento da barragem. “A qual condição de referência se pretende voltar se não existem dados suficientes para se definir esse padrão desejável?”, questiona Monica. “No próprio Plano de Recuperação Socioambiental há fragilidades na base de dados adotada, como divergência entre os resultados dos estudos da Companhia de Pesquisa de Recursos Minerais (CPRM) e os da Vale, o que impossibilitou o estabelecimento de um baseline (padrão de referência) adequado para os sedimentos de fundo”, completa.;9 - Transparência no Monitoramento e Resultados;9 - Transparência no Monitoramento e Resultados;9 - Transparência no Monitoramento e Resultados
47:01:00;Como Programa de Transferência de Renda ajuda a garantir dignidade para pessoas atingidas pela Vale;Guaicuy;Auxílio previsto no Acordo Judicial possibilita alimentação e cuidados à saúde de pessoas prejudicadas pelo rompimento da Vale em Brumadinho?No começo do mês de abril, Maria Madalena de Souza, de 64 anos, recebeu mais uma parcela mensal de R$375 do Programa de Transferência de Renda (PTR). A moradora de Chácara do Lago, em Três Marias, tem direito ao auxílio por ser uma das centenas de milhares de pessoas atingidas pela Vale com o rompimento da barragem de rejeitos em Brumadinho. “Assim que o dinheiro entrou na minha conta, eu já fui direto para a farmácia comprar os remédios que preciso tomar para a cabeça, para minha hérnia, para minha vesícula e para meu estômago. Meu marido fez o mesmo. Ele está com problema sério nos rins, parou de fazer xixi direito. O médico proibiu ele de tomar a água da Represa de Três Marias, onde a gente pescava e não dá mais peixe. Não sabemos até hoje sobre a qualidade da água depois de tanto rejeito chegar nela”, conta a ex-pescadora.??Em poucas horas, o auxílio recebido por ela e pelo marido já tinha sido todo gasto com as compras de medicamentos. O casal idoso vivia da pesca até o dia do desastre-crime da Vale, responsável por derramar 13 milhões de metros cúbicos de rejeitos tóxicos no Rio Paraopeba, que deságua na Represa de Três Marias, a quase 300 quilômetros de distância de onde a barragem se rompeu. Depois do ocorrido, não conseguiram mais se sustentar com o antigo emprego, já que os peixes, segundo Madalena, sumiram, e várias doenças começaram a surgir em moradores da comunidade. “Tem tanta gente com doenças de pele, com diagnóstico de câncer, com depressão, ansiedade… Se eu for falar tudo, fico até amanhã. Não tem como provar que tudo isso é por conta do crime da Vale, mas quem está aqui sabe a relação que tem, não foi em um passe de mágicas, do dia para a noite, que todo mundo começou a adoecer. Nós não somos burros”, desabafa a ex-pescadora e representante da Comissão Portos de Três Marias.??Hoje em dia, sem a pescaria, os dois vivem cuidam de uma chácara e vivem em uma pequena casa no terreno dela. “Quando não precisava comprar tanto remédio, a gente usava o PTR pra comprar uma comida melhor, uma carne, uma verdura, porque nem verdura dá pra plantar nesta terra nossa, mais. Não é nenhum luxo. O dinheiro significa um pouquinho mais de dignidade para pessoas que perderam seus trabalhos, seu sustento, o rio e a terra de onde tiravam a vida”, explica.??O Programa de Transferência de Renda?O PTR foi criado em 2021 como parte do Acordo Judicial firmado entre Instituições de Justiça (IJs), governo de Minas Gerais e a Vale. Foram destinados R$4,4 bilhões para o programa, que substituiu o pagamento emergencial inicial. A gestão do PTR é feita pela Fundação Getulio Vargas (FGV), que cuida do cadastramento das pessoas aptas a recebê-lo, de acordo com uma série de requisitos definidos pelas IJs. De acordo com a Fundação, pouco mais de 158 mil pessoas recebem o auxílio atualmente.??Até fevereiro deste ano, o valor recebido pelos adultos do Baixo Paraopeba e da Represa de Três Marias era de meio salário mínimo (R$ 759), pelos adolescentes era de ¼ do salário mínimo (R$379,50) e das crianças era de ? de salário mínimo, (R$189,75). Essa quantia passaria por uma redução gradual até o final do Programa, que estava previsto para abril de 2026, mas em março deste ano, por determinação das Instituições de Justiça, o valor recebido pelos adultos foi reduzido pela metade, e os demais permaneceram os mesmos.  No entanto, no dia 28 de março o juiz Murilo Silvio de Abreu determinou a continuidade do auxílio até que as pessoas atingidas retomassem condições de vida semelhantes às que tinham antes do rompimento, nos valores anteriores à redução. A Vale recorreu da decisão, que ainda segue em disputa na justiça. Enquanto a situação do PTR não é definida, as pessoas atingidas continuam recebendo o valor reduzido das parcelas, conforme a determinação da Justiça.??PTR ajuda a impedir o agravamento de problemas?Caroline Almeida, coordenadora do Instituto Guaicuy na margem Oeste da Represa de Três Marias, acompanha o processo de reparação de algumas comunidades da região e avalia o PTR como primordial para a garantia da subsistência das pessoas afetadas pela mineradora. “Se tratam de regiões já muito vulnerabilizadas, antes mesmo do rompimento, e isso se agravou depois que foi tirado delas a possibilidade de viver da pesca, do turismo, e de toda a cadeia econômica que envolvem estas atividades. Então o PTR entra como uma possibilidade de que elas não sejam ainda mais abandonadas, que possam comprar medicamentos, fazer exames, e atravessar o processo longo de reparação, que já perdura tantos anos com poucos resultados concretos”, avalia.??Em outro território atingido, chamado Vau das Flores, localizado em Morada Nova de Minas, Nilceia Ferreira de Souza, de 48 anos, também precisou abandonar a pescaria depois do desastre-crime da Vale. Recebendo o PTR há cerca de um ano e nove meses, ela investiu o dinheiro em novas possibilidades de renda. Abriu uma pequena loja de roupas e ajudou a filha a pagar cursos de depiladora, além de montar um espaço para que ela exercesse a nova função. “Tivemos que adaptar nossas vidas em novos trabalhos, porque não conseguimos mais viver do peixe. Não vendia, não aparecia na represa, então pensamos em outros trabalhos”, conta. O auxílio, recebido por toda a família (duas filhas e o marido), complementou a renda e deu a eles a possibilidade de fazer a transição de carreira com dignidade. “Mas o rio continua sujo, as pessoas continuam sem tratamento médico e sem oportunidades de trabalho. Então a reparação não chegou pra gente. Não é justo que nos tirem o PTR ainda”, analisa.??Dinheiro circula nas comunidades?Para Nilceia, é nítido como o auxílio recebido por boa parte das pessoas de sua comunidade, colaborou para o reaquecimento da economia depois do rompimento da barragem da Vale. “Não estamos falando de muito dinheiro, não é? Mas é um dinheiro que possibilita que a pessoa consiga ir a um supermercado comprar as comidas da semana, consiga fazer uma pequena melhoria na própria casa, e, para isso, contrate um serviço de pedreiro, consiga manter um carro para ir atrás de outros trabalhos. Tudo isso faz com que o dinheiro circule minimamente. Percebemos a falta que vai fazer, de uma forma ampla, no nosso território, que ainda sofre tanto as consequências desse acontecimento”, explica.??O reaquecimento da economia nas áreas atingidas pela mineradora é algo perceptível para muita gente. Adriana Dias da Silva, de 43 anos, moradora de Angueretá, comunidade de Curvelo, é uma destas pessoas. Ela começou a trabalhar como taxista após o rompimento da barragem, por não conseguir mais se sustentar por meio do antigo trabalho, e recebe o PTR desde setembro de 2023. Hoje em dia, Adriana é membro da Comissão de Pessoas Atingidas de Angueretá, e luta para que a reparação dos danos causados pela Vale aconteça o mais rápido possível para sua comunidade. “Não temos a resposta sobre a qualidade da água do rio, que era de onde a gente tirava nosso sustento e nosso lazer. O PTR minimiza isso, fazendo circular uma quantia de dinheiro capaz de permitir que a gente organize a nossa renda”, conta. Como taxista, ela afirmou já ter percebido uma alteração no comportamento de consumo das pessoas da comunidade com a redução do auxílio. “No meu caso, eu perco de duas formas: recebo um valor menor de PTR e passo a receber menos como taxista, porque as pessoas também estão recebendo o valor reduzido, portanto estão com menos dinheiro e então pegam menos taxi. É um efeito dominó”, conta.;7 - Indenização e PTR: 7.2 - PTR;7 - Indenização e PTR; 7.2 - PTR
47:02:00;Como Programa de Transferência de Renda ajuda a garantir dignidade para pessoas atingidas pela Vale;Guaicuy;Reparação a passos lentos?Mais de meia década após o rompimento da barragem da mineradora, o rejeito tóxico continua deixando rastros profundos na saúde mental, na vida econômica e social de tanta gente, além do impacto socioambiental que marca um dos maiores conflitos de mineração da história do país. O Acordo Judicial foi fechado em R$37,69 bilhões para a reparação dos danos socioambientais e socioeconômicos causados pela Vale. Danos individuais, como desvalorização de imóveis e perda de animais, não foram contemplados.??No entanto, mais da metade deste valor são referentes a despesas que já tinham sido pagas pela mineradora antes da assinatura, somadas a um valor destinado para o Estado de Minas Gerais, que investiu, por exemplo, nas obras do Rodoanel de Belo Horizonte ou no Metrô da capital.??Entre as medidas que chegam às pessoas atingidas, o Acordo prevê a destinação de R$ 3 bilhões para projetos sugeridos pelas próprias comunidades atingidas e para linhas de crédito e microcrédito. Seis anos depois do rompimento, uma entidade contratada está para começar a execução de projetos com 10% desse valor (300 milhões). Mas, até hoje, nenhuma medida concreta de reparação chegou às comunidades atingidas. Os outros 90% do valor não têm, ainda, previsão de utilização.??Outro pedaço do Acordo que poderia servir às pessoas que foram prejudicadas é o que destina R$2,5 bilhões para fortalecimento de políticas públicas nos municípios afetados, à exceção de Brumadinho que recebeu um valor à parte. Só que as pessoas atingidas denunciam que grande parte dos investimentos está sendo voltada às sedes dos municípios, em geral bem distantes das comunidades ribeirinhas e rurais onde vivem.??No que diz respeito às indenizações, a Vale afirma que já indenizou 9 mil pessoas individualmente. A grande maioria das pessoas atingidas, porém, segue esperando por uma definição na justiça que dê início ao processo de resolução coletiva das indenizações.??Vale não quer pagar valor integral do PTR e auxílio integral da PNAB?No dia 3 de abril, a Vale entrou com um recurso (agravo de instrumento) contra a decisão do juiz Murilo Silvio de Abreu, que determinou o pagamento integral do Programa de Transferência de Renda (PTR) para as pessoas atingidas pelo rompimento da barragem de Brumadinho. A mineradora também solicitou que a decisão de primeira instância seja suspensa temporariamente para que a empresa não tenha que pagar a mais pelo PTR (ou o novo auxílio financeiro emergencial previsto na PNAB) como decidiu o juiz. O recurso da Vale foi direcionado ao desembargador André Leite Praça, que usualmente trata dos temas relacionados à reparação do desastre-crime de Brumadinho. O desembargador, porém, não se considerou competente para julgar o tema e encaminhou o agravo a uma das Câmaras de Direito Privado no dia 4 de abril. Segundo ele, a decisão não busca dar cumprimento ao Acordo, mas trata da manutenção do auxílio financeiro, com fundamento na PNAB. Além de não haver participação de entes públicos, o que poderia atrair a competência absoluta;8 - AJRI: 8.2 - Cronograma e Andamento do AJRI;8 - AJRI; 8.2 - Cronograma e Andamento do AJRI
47:03:00;Como Programa de Transferência de Renda ajuda a garantir dignidade para pessoas atingidas pela Vale;Guaicuy;Mais de meia década após o rompimento da barragem da mineradora, o rejeito tóxico continua deixando rastros profundos na saúde mental, na vida econômica e social de tanta gente, além do impacto socioambiental que marca um dos maiores conflitos de mineração da história do país. O Acordo Judicial foi fechado em R$37,69 bilhões para a reparação dos danos socioambientais e socioeconômicos causados pela Vale. Danos individuais, como desvalorização de imóveis e perda de animais, não foram contemplados.;1 - Meio Físico: 1.1 - Água e Sedimentos;1 - Meio Físico; 1.1 - Água e Sedimentos
47:05:00;Como Programa de Transferência de Renda ajuda a garantir dignidade para pessoas atingidas pela Vale;Guaicuy;Vale não quer pagar valor integral do PTR e auxílio integral da PNAB?No dia 3 de abril, a Vale entrou com um recurso (agravo de instrumento) contra a decisão do juiz Murilo Silvio de Abreu, que determinou o pagamento integral do Programa de Transferência de Renda (PTR) para as pessoas atingidas pelo rompimento da barragem de Brumadinho. A mineradora também solicitou que a decisão de primeira instância seja suspensa temporariamente para que a empresa não tenha que pagar a mais pelo PTR (ou o novo auxílio financeiro emergencial previsto na PNAB) como decidiu o juiz. O recurso da Vale foi direcionado ao desembargador André Leite Praça, que usualmente trata dos temas relacionados à reparação do desastre-crime de Brumadinho. O desembargador, porém, não se considerou competente para julgar o tema e encaminhou o agravo a uma das Câmaras de Direito Privado no dia 4 de abril. Segundo ele, a decisão não busca dar cumprimento ao Acordo, mas trata da manutenção do auxílio financeiro, com fundamento na PNAB. Além de não haver participação de entes públicos, o que poderia atrair a competência absoluta;0 - Outros: 0.1 - PNAB;0 - Outros; 0.1 - PNAB
48:01:00;Comunidades atingidas pela Vale discutem qualidade das águas afetadas pelo rejeito tóxico da mineradora;Guaicuy;Na última terça-feira, dia 23 de abril, foi realizada uma reunião virtual com as Comissões de Pessoas Atingidas pela Vale das regiões do Baixo Paraopeba, Represa de Três Marias e Rio São Francisco (Regiões 4 e 5). O foco do encontro foram as ações de reparação socioambiental no território impactado pelo rompimento da barragem da mineradora em Brumadinho.??A reunião teve como objetivo principal apresentar e debater o conteúdo do ofício encaminhado ao Comitê Pró-Brumadinho, com reivindicações relacionadas à qualidade da água e aos impactos contínuos nos corpos hídricos dos territórios atingidos. “Eu desconheço as análises que o Instituto Mineiro de Gestão das Águas (IGAM) está fazendo, porque eu moro aqui na ponte e eu não vejo esse povo por aqui. E até disponibilizo um barco aqui para quem quiser vir aqui fazer as análises. Se você for no canal de fuga da represa, não tem nem lambari. Não tem água, não tem peixe, não tem ave”, desabafou Norberto Antônio dos Santos, de Felixlândia, integrante da Comissão dos Ribeirinhos do São Francisco.??Dentre os temas abordados, destacam-se as alterações na frequência de monitoramento especial das estações BPE6, BPE7 e BPE8 no reservatório da UHE Três Marias, cuja coleta de dados passou de mensal para trimestral a partir de maio de 2024. A mudança gerou preocupação entre os moradores, especialmente pela ausência de dados durante o período chuvoso, quando se espera uma piora da qualidade da água. Rosana Oberhofer, da comunidade de São Marcos, em Pompéu, componente da Comissão São Marcos e Santa Cecília, manifestou essa preocupação com esse tema durante os diálogos na reunião. “O rejeito na época de chuva não fica parado. Acreditamos que ela está contaminada sim. Os aguapés vem com aquele lodo, fedido, ali já está contaminado. É muito difícil, é até difícil, eles falam que pode tomar banho. Não dá. As instituições têm que olhar por nosso lado”, disse.??Uma comparação entre os períodos chuvosos de 2023/2024 e 2024/2025 é extremamente importante, mas estes dados não estão disponíveis. Outro ponto de atenção foi a insegurança hídrica enfrentada por comunidades da calha do rio São Francisco, onde análises indicam a presença de metais como o manganês acima dos padrões legais, com riscos à saúde e ao meio ambiente. Além disso, discutiu-se que a Usina Hidrelétrica Retiro Baixo liberou uma grande quantidade de macrófitas — vegetação aquática com elevada capacidade de bioacumulação de metais — provenientes de seu reservatório, à jusante do barramento, configurando um novo vetor de contaminação das águas e impacto indireto sobre as comunidades da Região 5.??A falta de respostas sobre a qualidade das águas atingidas pelos rejeitos da Vale é uma angústia constante entre os moradores e moradoras destas regiões. “Só o IGAM não nos dá a certeza de segurança de permanecer usando a água, né? A gente fica na ansiedade de saber como proceder. A gente sente na pele, ne?”, declarou Edilson Felício, morador de Morada Nova de Minas, da Comissão CAVAFRO.;1 - Meio Físico: 1.1 - Água e Sedimentos;1 - Meio Físico; 1.1 - Água e Sedimentos
48:02:00;Comunidades atingidas pela Vale discutem qualidade das águas afetadas pelo rejeito tóxico da mineradora;Guaicuy;Uma comparação entre os períodos chuvosos de 2023/2024 e 2024/2025 é extremamente importante, mas estes dados não estão disponíveis. Outro ponto de atenção foi a insegurança hídrica enfrentada por comunidades da calha do rio São Francisco, onde análises indicam a presença de metais como o manganês acima dos padrões legais, com riscos à saúde e ao meio ambiente. Além disso, discutiu-se que a Usina Hidrelétrica Retiro Baixo liberou uma grande quantidade de macrófitas — vegetação aquática com elevada capacidade de bioacumulação de metais — provenientes de seu reservatório, à jusante do barramento, configurando um novo vetor de contaminação das águas e impacto indireto sobre as comunidades da Região 5.;2 - Meio Biótico: 2.1 - Biota Aquática;2 - Meio Biótico; 2.1 - Biota Aquática
48:03:00;Comunidades atingidas pela Vale discutem qualidade das águas afetadas pelo rejeito tóxico da mineradora;Guaicuy;A falta de respostas sobre a qualidade das águas atingidas pelos rejeitos da Vale é uma angústia constante entre os moradores e moradoras destas regiões. “Só o IGAM não nos dá a certeza de segurança de permanecer usando a água, né? A gente fica na ansiedade de saber como proceder. A gente sente na pele, ne?”, declarou Edilson Felício, morador de Morada Nova de Minas, da Comissão CAVAFRO.;9 - Transparência no Monitoramento e Resultados;9 - Transparência no Monitoramento e Resultados;9 - Transparência no Monitoramento e Resultados
